0.000000000000000000e+00
-5.265725209128969774e-06
-1.381400333484578000e-05
-2.517628928379601194e-05
-3.890830246244153420e-05
-5.463203361537614976e-05
-7.206317263624871180e-05
-9.097338553112084677e-05
-1.111573740513284783e-04
-1.324307556029030047e-04
-1.546176330905014507e-04
-1.775495963271323040e-04
-2.010637460402166872e-04
-2.250035918057642658e-04
-2.492175456783492227e-04
-2.735604029780732771e-04
-2.978921814341385058e-04
-3.220791823761582468e-04
-3.459929701924577207e-04
-3.695115895571646366e-04
-3.925181029685528042e-04
-4.149020592849948070e-04
-4.365582902093302306e-04
-4.573879355102818340e-04
-4.772974180890282494e-04
-4.961996491406905387e-04
-5.140125595913486254e-04
-5.306605686530143978e-04
-5.460733786698876565e-04
-5.601870001682161034e-04
-5.729427267940946384e-04
-5.842883404764025786e-04
-5.941766428358815017e-04
-6.025669239922539291e-04
-6.094237565702667180e-04
-6.147180240514444217e-04
-6.184258692137749877e-04
-6.205300023958446954e-04
-6.210180381768605267e-04
-6.198841201634868164e-04
-6.171277909210076988e-04
-6.127547119399627887e-04
-6.067759386068618740e-04
-5.992090474865770233e-04
-5.900765376144738060e-04
-5.794075573566830409e-04
-5.672365862352592722e-04
-5.536043974346326968e-04
-5.385575587013692947e-04
-5.221490478242661040e-04
-5.044372851862350283e-04
-4.854872886944770110e-04
-4.653642857010564663e-04
-4.441337147001719670e-04
-4.218428251669703610e-04
-3.984953860292638514e-04
-3.740385171652423112e-04
-3.483604718305568083e-04
-3.214224138777546863e-04
-2.933885508278962656e-04
-2.646073510744143139e-04
-2.355521476784440285e-04
-2.066418928858891157e-04
-1.782385088260920157e-04
-1.506536917713546320e-04
-1.241864953074270784e-04
-9.913016305216371137e-05
-7.580179420389710713e-05
-5.454720555053557484e-05
-3.578316454034068215e-05
-2.003898260515528254e-05
-7.915389079092133827e-06
0.000000000000000000e+00
