0.000000000000000000e+00 0.000000000000000000e+00
-2.942544644118267764e-05 -2.966387276628192700e-04
-8.623707728315462885e-05 -5.588665451586427146e-04
-1.670607657949305233e-04 -7.880227382017558927e-04
-2.686563138169537437e-04 -9.854465925064447972e-04
-3.879174517610959726e-04 -1.152477393786994824e-03
-5.218718386106577277e-04 -1.290454427757691588e-03
-6.676810619203678602e-04 -1.400716980132820809e-03
-8.226406378163839345e-04 -1.484604336626669727e-03
-9.841800109962920654e-04 -1.543455782953523196e-03
-1.149862554729107027e-03 -1.578610604827667156e-03
-1.317385570855272468e-03 -1.591408087963388411e-03
-1.484580289786660264e-03 -1.583187518074972685e-03
-1.649411870506571056e-03 -1.555288180876705263e-03
-1.809979400569733821e-03 -1.509049362082872303e-03
-1.964515896102307386e-03 -1.445810347407758874e-03
-2.111388301801876959e-03 -1.366910422565649616e-03
-2.249097490937457169e-03 -1.273688873270829814e-03
-2.376278265349492276e-03 -1.167484985237583241e-03
-2.491699355449852275e-03 -1.049638044180195616e-03
-2.594263420221838961e-03 -9.214873358129515787e-04
-2.683007047220179429e-03 -7.843721458501357654e-04
-2.757100752571030843e-03 -6.396317600060350906e-04
-2.815848980971978263e-03 -4.886054639949371191e-04
-2.858690105692038123e-03 -3.326325435311273558e-04
-2.885196428571652587e-03 -1.730522843288933926e-04
-2.895074180022693452e-03 -1.120397210252045307e-05
-2.888163519028462151e-03 1.515731074337057919e-04
-2.864438533143686717e-03 3.139396685654988108e-04
-2.824007238494523949e-03 4.745564255785733056e-04
-2.767111579778561582e-03 6.320840927586424433e-04
-2.694127430264814382e-03 7.851833843914203396e-04
-2.605564591793725453e-03 9.325150147626219774e-04
-2.502066794777166661e-03 1.072739698157961202e-03
-2.384411698198436909e-03 1.204518148863151965e-03
-2.253510889612267767e-03 1.326511081163907245e-03
-2.110409885144815673e-03 1.437379209345941104e-03
-1.956288129493668430e-03 1.535783247694968252e-03
-1.792458995927840009e-03 1.620383910496702102e-03
-1.620369786287773149e-03 1.689841912036856497e-03
-1.441601730985341305e-03 1.742817966601144198e-03
-1.249491417575274632e-03 1.767258502760994145e-03
-1.056409362183729096e-03 1.751109949087835491e-03
-8.664814380797231054e-04 1.693033019867382950e-03
-6.839674471036970077e-04 1.591688429385349933e-03
-5.132611196675262045e-04 1.445736891927453102e-03
-3.588901147545096610e-04 1.253839121779406303e-03
-2.255160199193756790e-04 1.014655833226921862e-03
-1.179343512882844038e-04 7.268477405557180688e-04
-4.107455355882041158e-05 3.890755580515039983e-04
0.000000000000000000e+00 0.000000000000000000e+00
