-1.182884275946618828e+02 -1.051518904908754450e+02
-1.051518904908754592e+02 -9.251535338708902145e+01
-9.251535338708910672e+01 -8.037881628330268313e+01
-8.037881628330268313e+01 -6.874227917951634481e+01
-6.874227917951634481e+01 -5.760574207572989280e+01
-5.760574207573000649e+01 -4.696920497194361133e+01
-4.696920497194361133e+01 -3.683266786815715932e+01
-3.683266786815715932e+01 -2.719613076437065047e+01
-2.719613076437087784e+01 -1.805959366058436899e+01
-1.805959366058448268e+01 -9.423056556797973826e+00
-9.423056556798087513e+00 -1.286519453011464975e+00
-1.286519453011464975e+00 6.350017650775043876e+00
6.350017650775157563e+00 1.348655475456166641e+01
1.348655475456166641e+01 2.012309185834783420e+01
2.012309185834760683e+01 2.625962896213411568e+01
2.625962896213422937e+01 3.189616606592051085e+01
3.189616606592034032e+01 3.703270316970662179e+01
3.703270316970684917e+01 4.166924027349330117e+01
4.166924027349330117e+01 4.580577737727986687e+01
4.580577737727998056e+01 4.944231448106637572e+01
4.944231448106620519e+01 5.257885158485271404e+01
5.257885158485257193e+01 5.521538868863899552e+01
5.521538868863893867e+01 5.735192579242533384e+01
5.735192579242533384e+01 5.898846289621178585e+01
5.898846289621174321e+01 6.012499999999825206e+01
6.012499999999814548e+01 6.076153710378475381e+01
6.076153710378469697e+01 6.089807420757117740e+01
6.089807420757124135e+01 6.053461131135760809e+01
6.053461131135767914e+01 5.967114841514452905e+01
5.967114841514447221e+01 5.830768551893103790e+01
5.830768551893109475e+01 5.644422262271785939e+01
5.644422262271797308e+01 5.408075972650487984e+01
5.408075972650482299e+01 5.121729683029138869e+01
5.121729683029155922e+01 4.785383393407812491e+01
4.785383393407857966e+01 4.399037103786514535e+01
4.399037103786537273e+01 3.962690814165193842e+01
3.962690814165205211e+01 3.476344524543867465e+01
3.476344524543878833e+01 2.939998234922541087e+01
2.939998234922529718e+01 2.353651945301203341e+01
2.353651945301226078e+01 1.717305655679888332e+01
1.717305655679911069e+01 2.309593660585733232e+00
2.309593660585505859e+00 -1.305386923562798529e+01
-1.305386923562809898e+01 -2.891733213184124907e+01
-2.891733213184124907e+01 -4.528079502805474021e+01
-4.528079502805439915e+01 -6.214425792426766293e+01
-6.214425792426783346e+01 -7.950772082048104039e+01
-7.950772082048092670e+01 -9.737118371669436101e+01
-9.737118371669430417e+01 -1.157346466129074543e+02
-1.157346466129074258e+02 -1.345981095091206612e+02
-1.345981095091207180e+02 -1.539615724053338113e+02
