0.000000000000000000e+00 0.000000000000000000e+00
-1.507558035709261281e-05 -2.956714285704344666e-04
-5.798857142837538300e-05 -5.569714285695174030e-04
-1.253687946424449681e-04 -7.852392857118852161e-04
-2.139799999993258781e-04 -9.818142857114578719e-04
-3.207198660704531639e-04 -1.148035714282526079e-03
-4.426199999986892681e-04 -1.285242857139349756e-03
-5.768459374983261325e-04 -1.394774999996255607e-03
-7.206971428550840598e-04 -1.477971428567484468e-03
-8.716070089261110897e-04 -1.536171428567354802e-03
-1.027142857139990264e-03 -1.570714285710242972e-03
-1.185005937496736968e-03 -1.582939285710415617e-03
-1.343031428567790153e-03 -1.574185714282094490e-03
-1.499188437496014933e-03 -1.545792857139546882e-03
-1.651579999995701504e-03 -1.499099999997050708e-03
-1.798443080352569263e-03 -1.435446428568880415e-03
-1.938148571423764640e-03 -1.356171428569313050e-03
-2.069201294637861965e-03 -1.262614285712640623e-03
-2.190239999994864333e-03 -1.156114285713121968e-03
-2.300037366066200357e-03 -1.038010714285023724e-03
-2.397499999994725031e-03 -9.096428571426063521e-04
-2.481668437494719947e-03 -7.723500000001372497e-04
-2.551717142851891995e-03 -6.274714285718748169e-04
-2.606954508923377267e-03 -4.763464285721191412e-04
-2.646822857137744091e-03 -3.203142857152134612e-04
-2.670898437494990431e-03 -1.607142857154363156e-04
-2.678891428566544750e-03 1.114285712924705991e-06
-2.670645937495263415e-03 1.638321428555551164e-04
-2.646139999995433291e-03 3.260999999981917252e-04
-2.605485580352766544e-03 4.865785714265827440e-04
-2.548928571424399769e-03 6.439285714264689599e-04
-2.476848794638900932e-03 7.968107142835097363e-04
-2.389759999996268931e-03 9.438857142834199479e-04
-2.288309866067931870e-03 1.083814285711905091e-03
-2.173279999996745749e-03 1.215257142854675324e-03
-2.045585937496997072e-03 1.336874999997440588e-03
-1.906277142854399375e-03 1.447328571425940532e-03
-1.756537008926093660e-03 1.545278571425892904e-03
-1.597682857140649264e-03 1.629385714283013717e-03
-1.431165937498061038e-03 1.698310714283038933e-03
-1.258571428569753682e-03 1.750714285711679578e-03
-1.081975580355725277e-03 1.774542857140335318e-03
-9.050171428559711240e-04 1.757742857140446582e-03
-7.318259374990630480e-04 1.698974999997736541e-03
-5.666657142849943754e-04 1.596899999997910364e-03
-4.139341517851932175e-04 1.450178571426702714e-03
-2.781628571425102188e-04 1.257471428569831556e-03
-1.640173660712251436e-04 1.017439285713008781e-03
-7.629714285704917954e-05 7.287428571419541984e-04
-1.993558035711840248e-05 3.900428571423781828e-04
0.000000000000000000e+00 0.000000000000000000e+00
