-1.169249999996168299e+02 -1.038429999996409663e+02
-1.038429999996456274e+02 -9.126099999966967857e+01
-9.126099999980573330e+01 -7.917899999982918757e+01
-7.917899999982800807e+01 -6.759699999985299712e+01
-6.759699999985549823e+01 -5.651499999987559875e+01
-5.651499999986866385e+01 -4.593299999989339710e+01
-4.593299999990090043e+01 -3.585099999992220887e+01
-3.585099999991181363e+01 -2.626899999993858259e+01
-2.626899999993831614e+01 -1.718699999996576366e+01
-1.718699999999704886e+01 -8.605000000026395313e+00
-8.605000000050562647e+00 -5.230000000774914781e-01
-5.230000000760446355e-01 7.058999999888422749e+00
7.058999999894178146e+00 1.414099999987508127e+01
1.414099999986884448e+01 2.072299999986054431e+01
2.072299999984968366e+01 2.680499999985043047e+01
2.680499999984300530e+01 3.238699999983379030e+01
3.238699999982793543e+01 3.746899999982026230e+01
3.746899999982582585e+01 4.205099999981450765e+01
4.205099999981458581e+01 4.613299999983050270e+01
4.613299999983512123e+01 4.971499999983483065e+01
4.971499999984391849e+01 5.279699999986552683e+01
5.279699999987343517e+01 5.537899999989380717e+01
5.537899999990594324e+01 5.746099999991416496e+01
5.746099999991041329e+01 5.904299999991226855e+01
5.904299999993043002e+01 6.012499999990687627e+01
6.012499999991459276e+01 6.070699999992775986e+01
6.070699999992056917e+01 6.078899999991031677e+01
6.078899999992893299e+01 6.037099999990652321e+01
6.037099999992408073e+01 5.945299999994652751e+01
5.945299999994313822e+01 5.803499999996566316e+01
5.803499999996365943e+01 5.611699999995857979e+01
5.611699999995713739e+01 5.369899999997248585e+01
5.369899999996540885e+01 5.078099999996999259e+01
5.078099999996432246e+01 4.736299999997201127e+01
4.736299999997174837e+01 4.344499999996112649e+01
4.344499999996691031e+01 3.902699999998086611e+01
3.902699999997702207e+01 3.410899999998800780e+01
3.410899999998365217e+01 2.869099999999748718e+01
2.869100000000072370e+01 2.277300000001971370e+01
2.277300000002453828e+01 1.635500000002953414e+01
1.635500000002370058e+01 1.437000000038574754e+00
1.437000000038583192e+00 -1.398099999995526765e+01
-1.398099999995515574e+01 -2.989899999993678392e+01
-2.989899999994130653e+01 -4.631699999992822114e+01
-4.631699999992531502e+01 -6.323499999991044263e+01
-6.323499999990758624e+01 -8.065299999989036905e+01
-8.065299999988886270e+01 -9.857099999987083550e+01
-9.857099999987063654e+01 -1.169889999998509467e+02
-1.169889999998503924e+02 -1.359069999998320100e+02
-1.359069999998314984e+02 -1.553249999998120074e+02
