0.000000000000000000e+00 0.000000000000000000e+00
-5.583548280368549965e-07 -1.095079365068566796e-05
-2.147724867703571285e-06 -2.062857142836441757e-05
-4.643288690430422679e-06 -2.908293650765557747e-05
-7.925185185108004211e-06 -3.636349206314618747e-05
-1.187851355808641612e-05 -4.251984126943943008e-05
-1.639333333317607097e-05 -4.760158730113823035e-05
-2.136466435164770719e-05 -5.165833333284631628e-05
-2.669248677223237301e-05 -5.473968253916587770e-05
-3.228174107112148574e-05 -5.689523809470262128e-05
-3.804232804196707737e-05 -5.817460317406276872e-05
-4.388910879588142194e-05 -5.862738095184478289e-05
-4.974190476143688981e-05 -5.830317460265258152e-05
-5.552549768466621196e-05 -5.725158730108852385e-05
-6.116962962906224955e-05 -5.552222222175385777e-05
-6.660900297557807530e-05 -5.316468253925140330e-05
-7.178328042262704120e-05 -5.022857142818407529e-05
-7.663708498608280564e-05 -4.676349206315446336e-05
-8.111999999927915045e-05 -4.281904761876237885e-05
-8.518656911300988603e-05 -3.844484126960908999e-05
-8.879629629552895974e-05 -3.369047619029608864e-05
-9.191364583255053728e-05 -2.860555555542601184e-05
-9.450804232724898909e-05 -2.323968253960084272e-05
-9.655387070025903942e-05 -1.764246031742539351e-05
-9.803047618967579348e-05 -1.186349206350228769e-05
-9.892216435105472385e-05 -5.952380952435805552e-06
-9.921820105741171114e-05 4.126984116914314623e-08
-9.891281249922297624e-05 6.067857142711079635e-06
-9.800518518442506678e-05 1.207777777758605952e-05
-9.649946593841473512e-05 1.802142857119197529e-05
-9.440476190404908745e-05 2.384920634892559867e-05
-9.173514054164539407e-05 2.951150793618574950e-05
-8.850962962898111647e-05 3.495873015837007197e-05
-8.475221726129398864e-05 4.014126984087630851e-05
-8.049185185128188158e-05 4.500952380910222187e-05
-7.576244212910302010e-05 4.951388888844421955e-05
-7.060285714237584732e-05 5.360476190430127726e-05
-6.505692625617903822e-05 5.723253968207002614e-05
-5.917343915305162160e-05 6.034761904714637900e-05
-5.300614583299295300e-05 6.290039682492725836e-05
-4.661375661346282308e-05 6.484126984080833310e-05
-4.007316964260889395e-05 6.572380952336158726e-05
-3.351915343894900799e-05 6.510158730115925556e-05
-2.710466435168897389e-05 6.292499999959865354e-05
-2.098761904749462889e-05 5.914444444407716448e-05
-1.533089451049231654e-05 5.371031745999198194e-05
-1.030232804226851399e-05 4.657301587273964216e-05
-6.074717261870052213e-06 3.768293650771723028e-05
-2.825820105804149037e-06 2.699047619032199068e-05
-7.383548280381974085e-07 1.444603174595053752e-05
0.000000000000000000e+00 0.000000000000000000e+00
