0.000000000000000000e+00 0.000000000000000000e+00
-1.114315070125052703e-05 -5.570760889540553209e-05
-2.721692938062045809e-05 -1.049799065011636017e-04
-4.759029970298094870e-05 -1.480667886939922241e-04
-7.165721492087496949e-05 -1.852181513506094416e-04
-9.883661787451725699e-05 -2.166838903477332422e-04
-1.285724409917943798e-04 -2.427139015620817227e-04
-1.603336062882647350e-04 -2.635580808703728980e-04
-1.936140253671585080e-04 -2.794663241493247565e-04
-2.279325994193776039e-04 -2.906885272756552590e-04
-2.628332192234958246e-04 -2.974745861260824479e-04
-2.978847651457588682e-04 -3.000743965773244740e-04
-3.326811071400837872e-04 -2.987378545060993796e-04
-3.668411047480599641e-04 -2.937148557891252070e-04
-4.000086070989483525e-04 -2.852552963031199985e-04
-4.318524529096818025e-04 -2.736090719248017423e-04
-4.620664704848648436e-04 -2.590260785308886433e-04
-4.903694777167739560e-04 -2.417562119980987167e-04
-5.165052820853573536e-04 -2.220493682031500049e-04
-5.402426806582349842e-04 -2.001554430227606856e-04
-5.613754600906987460e-04 -1.763243323336486658e-04
-5.797223966257123795e-04 -1.508059320125319065e-04
-5.951272560939111422e-04 -1.238501379361284769e-04
-6.074587939136025672e-04 -9.570684598115647380e-05
-6.166107550907654880e-04 -6.662595202433364123e-05
-6.225018742190506884e-04 -3.685735194237817739e-05
-6.250758754797807945e-04 -6.650941612008126323e-06
-6.243014726419502747e-04 2.374338309005844425e-05
-6.201723690622255479e-04 5.407572628710342931e-05
-6.127072576849446582e-04 8.409619210240917788e-05
-6.019498210421172753e-04 1.135548846592574748e-04
-5.879687312534250193e-04 1.422019080809302778e-04
-5.708576500262213527e-04 1.697873664907095716e-04
-5.507352286555317967e-04 1.960613640118773139e-04
-5.277451080240531727e-04 2.207740047677157064e-04
-5.020559186021542530e-04 2.436753928815066795e-04
-4.738612804478757059e-04 2.645156324765321910e-04
-4.433798032069300962e-04 2.830448276760741443e-04
-4.108550861127017225e-04 2.990130826034145513e-04
-3.765557179862464546e-04 3.121705013818354781e-04
-3.407752772362921670e-04 3.222671881346189367e-04
-2.988384126589056365e-04 3.270540799713025459e-04
-2.564824344412396442e-04 3.242821140014240876e-04
-2.144757231577871202e-04 3.137013943482656279e-04
-1.736116489707112106e-04 2.950620251351089075e-04
-1.347085716298483942e-04 2.681141104852362636e-04
-9.860984047270573191e-05 2.326077545219295184e-04
-6.618379442446231642e-05 1.882930613684702500e-04
-3.832376199796982123e-05 1.349201351481412294e-04
-1.594806129375067778e-05 7.223907998422345186e-05
0.000000000000000000e+00 0.000000000000000000e+00
